,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),Latitude,Longitude,deg,min
1166,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1167,264.0,-9,-77,0.6,Wed Aug 04 2021 09:43:15 UTC,LTE BAND 2,0.0,45.059845,-93.31802,93.0,0.31802332
1168,264.0,-7,-78,0.6,Wed Aug 04 2021 09:44:16 UTC,LTE BAND 2,0.0,45.059845,-93.31802,93.0,0.31802332
1169,264.0,-7,-77,0.7,Wed Aug 04 2021 09:45:16 UTC,LTE BAND 2,0.0,45.059845,-93.31802,93.0,0.31802332
1170,264.0,-8,-77,0.7,Wed Aug 04 2021 09:46:16 UTC,LTE BAND 2,0.0,45.059845,-93.31802,93.0,0.31802332
1171,264.0,-9,-77,0.6,Wed Aug 04 2021 09:47:16 UTC,LTE BAND 2,0.0,45.059845,-93.318016,93.0,0.31801665
1172,264.0,-7,-78,0.7,Wed Aug 04 2021 09:48:16 UTC,LTE BAND 2,0.0,45.059845,-93.318016,93.0,0.31801665
1173,265.0,-8,-77,0.7,Wed Aug 04 2021 09:49:16 UTC,LTE BAND 2,0.0,45.059845,-93.318016,93.0,0.31801665
1174,265.0,-11,-77,0.6,Wed Aug 04 2021 09:50:16 UTC,LTE BAND 2,0.0,45.059845,-93.318016,93.0,0.31801665
1175,265.0,-7,-78,0.7,Wed Aug 04 2021 09:51:16 UTC,LTE BAND 2,0.0,45.059845,-93.31801,93.0,0.31800833
1176,266.0,-7,-77,0.6,Wed Aug 04 2021 09:52:16 UTC,LTE BAND 2,0.0,45.059845,-93.31801,93.0,0.31800833
1177,266.0,-7,-77,0.7,Wed Aug 04 2021 09:53:15 UTC,LTE BAND 2,0.0,45.059845,-93.31801,93.0,0.31800833
1178,257.0,-8,-78,1.2,Wed Aug 04 2021 09:54:15 UTC,LTE BAND 2,0.0,45.059525,-93.31854,93.0,0.31854165
1179,265.0,-7,-79,0.7,Wed Aug 04 2021 09:55:16 UTC,LTE BAND 2,21.3,45.060295,-93.318275,93.0,0.318275
1180,268.0,-12,-75,0.7,Wed Aug 04 2021 09:56:16 UTC,LTE BAND 2,41.2,45.05833,-93.321075,93.0,0.321075
1181,262.0,-11,-71,0.7,Wed Aug 04 2021 09:57:16 UTC,LTE BAND 2,17.1,45.054436,-93.32173,93.0,0.32173166
1182,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1183,266.0,-12,-78,0.7,Wed Aug 04 2021 09:58:16 UTC,LTE BAND 2,40.3,45.05316,-93.32323,93.0,0.32322666
1184,263.0,-7,-90,0.7,Wed Aug 04 2021 09:59:16 UTC,LTE BAND 2,57.4,45.04551,-93.32013,93.0,0.32013
1185,271.0,-13,-104,0.7,Wed Aug 04 2021 10:00:15 UTC,LTE BAND 2,51.5,45.038082,-93.31316,93.0,0.31316334
1186,276.0,-15,-106,0.8,Wed Aug 04 2021 10:01:15 UTC,LTE BAND 2,25.3,45.035057,-93.30855,93.0,0.30854833
1187,269.0,-10,-100,0.7,Wed Aug 04 2021 10:02:16 UTC,LTE BAND 2,29.9,45.033413,-93.30655,93.0,0.30654833
1188,262.0,-10,-104,0.7,Wed Aug 04 2021 10:03:16 UTC,LTE BAND 2,33.7,45.03336,-93.30046,93.0,0.30045998
1189,270.0,-11,-95,0.7,Wed Aug 04 2021 10:04:16 UTC,LTE BAND 2,35.7,45.03243,-93.295784,93.0,0.29578334
1190,268.0,-16,-107,0.7,Wed Aug 04 2021 10:05:16 UTC,LTE BAND 2,0.0,45.031796,-93.29581,93.0,0.29580668
1191,272.0,-20,-113,0.7,Wed Aug 04 2021 10:06:16 UTC,LTE BAND 2,34.5,45.027992,-93.29579,93.0,0.29579166
1192,273.0,-15,-111,0.7,Wed Aug 04 2021 10:07:15 UTC,LTE BAND 2,26.7,45.027233,-93.29568,93.0,0.29567668
1193,278.0,-17,-108,0.7,Wed Aug 04 2021 10:08:16 UTC,LTE BAND 2,16.1,45.024,-93.2968,93.0,0.29679832
1194,284.0,-20,-111,0.7,Wed Aug 04 2021 10:09:16 UTC,LTE BAND 2,31.4,45.020382,-93.2963,93.0,0.29630333
1195,279.0,-15,-108,0.7,Wed Aug 04 2021 10:10:16 UTC,LTE BAND 2,46.4,45.016228,-93.29556,93.0,0.29556334
1196,286.0,-15,-115,0.7,Wed Aug 04 2021 10:11:16 UTC,LTE BAND 2,0.0,45.013393,-93.29559,93.0,0.29559332
1197,286.0,-8,-100,0.7,Wed Aug 04 2021 10:12:16 UTC,LTE BAND 2,37.0,45.008076,-93.29559,93.0,0.29559332
1198,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1199,278.0,-9,-83,0.7,Wed Aug 04 2021 10:13:15 UTC,LTE BAND 2,29.7,45.004784,-93.29561,93.0,0.29560834
1200,275.0,-9,-72,0.7,Wed Aug 04 2021 10:14:16 UTC,LTE BAND 2,3.3,45.001667,-93.29567,93.0,0.29567
1201,263.0,-8,-87,0.7,Wed Aug 04 2021 10:15:16 UTC,LTE BAND 2,33.5,44.99646,-93.29563,93.0,0.29563168
1202,263.0,-15,-105,0.7,Wed Aug 04 2021 10:16:16 UTC,LTE BAND 2,17.6,44.994156,-93.29571,93.0,0.29570833
1203,261.0,-11,-94,0.7,Wed Aug 04 2021 10:17:16 UTC,LTE BAND 2,14.3,44.99193,-93.29448,93.0,0.29448
1204,263.0,-11,-94,0.7,Wed Aug 04 2021 10:18:16 UTC,LTE BAND 2,41.9,44.990734,-93.29323,93.0,0.29322833
1205,266.0,-15,-85,0.7,Wed Aug 04 2021 10:19:16 UTC,LTE BAND 2,19.6,44.987305,-93.28841,93.0,0.28840667
1206,254.0,-10,-86,0.7,Wed Aug 04 2021 10:20:16 UTC,LTE BAND 2,25.6,44.98578,-93.28589,93.0,0.2858883
1207,259.0,-11,-86,0.7,Wed Aug 04 2021 10:21:16 UTC,LTE BAND 2,0.0,44.98466,-93.28427,93.0,0.28427166
1208,259.0,-10,-84,0.8,Wed Aug 04 2021 10:22:16 UTC,LTE BAND 2,52.4,44.982983,-93.28182,93.0,0.28182167
1209,266.0,-11,-80,1.2,Wed Aug 04 2021 10:23:16 UTC,LTE BAND 2,30.7,44.978977,-93.27873,93.0,0.27873167
1210,268.0,-9,-69,0.8,Wed Aug 04 2021 10:24:15 UTC,LTE BAND 2,24.4,44.977337,-93.27604,93.0,0.27603832
1211,271.0,-7,-66,0.8,Wed Aug 04 2021 10:25:16 UTC,LTE BAND 2,0.0,44.976345,-93.27305,93.0,0.27304834
1212,273.0,-8,-65,0.9,Wed Aug 04 2021 10:26:16 UTC,LTE BAND 2,0.0,44.97635,-93.273026,93.0,0.273025
1213,275.0,-6,-65,0.8,Wed Aug 04 2021 10:27:16 UTC,LTE BAND 2,0.0,44.976334,-93.27302,93.0,0.27301833
1214,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1215,294.0,-4,-67,0.9,Wed Aug 04 2021 10:28:16 UTC,LTE BAND 2,0.0,44.976013,-93.273285,93.0,0.273285
1216,298.0,-7,-64,0.8,Wed Aug 04 2021 10:29:16 UTC,LTE BAND 2,0.0,44.976006,-93.27327,93.0,0.27327
1217,297.0,-7,-65,0.7,Wed Aug 04 2021 10:30:16 UTC,LTE BAND 2,13.0,44.97598,-93.273026,93.0,0.273025
1218,278.0,-9,-61,0.8,Wed Aug 04 2021 10:31:16 UTC,LTE BAND 2,0.0,44.97442,-93.269356,93.0,0.269355
1219,281.0,-10,-62,0.8,Wed Aug 04 2021 10:32:16 UTC,LTE BAND 2,19.0,44.973694,-93.26758,93.0,0.26757833
1220,276.0,-10,-61,0.7,Wed Aug 04 2021 10:33:16 UTC,LTE BAND 2,17.7,44.97141,-93.26238,93.0,0.26238334
1221,270.0,-8,-62,0.7,Wed Aug 04 2021 10:34:16 UTC,LTE BAND 2,2.6,44.97081,-93.264145,93.0,0.264145
1222,277.0,-12,-76,0.7,Wed Aug 04 2021 10:35:16 UTC,LTE BAND 2,23.6,44.971397,-93.26561,93.0,0.26561
1223,270.0,-11,-78,0.7,Wed Aug 04 2021 10:36:16 UTC,LTE BAND 2,38.5,44.96892,-93.26772,93.0,0.26772335
1224,280.0,-9,-81,0.7,Wed Aug 04 2021 10:37:16 UTC,LTE BAND 2,0.0,44.962837,-93.267746,93.0,0.26774666
1225,280.0,-7,-80,0.7,Wed Aug 04 2021 10:38:16 UTC,LTE BAND 2,6.5,44.96282,-93.2677,93.0,0.26770002
1226,276.0,-12,-95,0.7,Wed Aug 04 2021 10:39:16 UTC,LTE BAND 2,0.0,44.959354,-93.26774,93.0,0.26773834
1227,279.0,-12,-93,0.7,Wed Aug 04 2021 10:40:15 UTC,LTE BAND 2,41.5,44.956535,-93.26768,93.0,0.26767668
1228,274.0,-8,-75,0.7,Wed Aug 04 2021 10:41:16 UTC,LTE BAND 2,16.6,44.952152,-93.267784,93.0,0.2677833
1229,274.0,-10,-61,0.7,Wed Aug 04 2021 10:42:16 UTC,LTE BAND 2,42.6,44.95056,-93.26773,93.0,0.26773003
1230,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1231,281.0,-11,-79,0.7,Wed Aug 04 2021 10:44:06 UTC,LTE BAND 2,0.0,44.948162,-93.26784,93.0,0.26783833
1232,281.0,-9,-79,0.8,Wed Aug 04 2021 10:45:06 UTC,LTE BAND 2,0.0,44.948162,-93.26784,93.0,0.26783833
1233,270.0,-8,-86,0.6,Wed Aug 04 2021 10:46:05 UTC,LTE BAND 2,12.6,44.94689,-93.267784,93.0,0.2677833
1234,271.0,-11,-87,0.7,Wed Aug 04 2021 10:47:06 UTC,LTE BAND 2,9.1,44.94675,-93.26778,93.0,0.26777667
1235,271.0,-16,-107,0.7,Wed Aug 04 2021 10:48:06 UTC,LTE BAND 2,0.0,44.941612,-93.26773,93.0,0.26773003
1236,277.0,-14,-92,0.7,Wed Aug 04 2021 10:49:06 UTC,LTE BAND 12,33.8,44.94103,-93.26767,93.0,0.26767
1237,270.0,-14,-107,0.9,Wed Aug 04 2021 10:50:06 UTC,LTE BAND 2,0.0,44.939816,-93.26771,93.0,0.26770833
1238,273.0,-13,-103,0.8,Wed Aug 04 2021 10:51:05 UTC,LTE BAND 2,41.4,44.93516,-93.267555,93.0,0.26755503
1239,265.0,-9,-100,0.7,Wed Aug 04 2021 10:52:06 UTC,LTE BAND 2,46.4,44.928814,-93.26753,93.0,0.2675317
1240,267.0,-14,-104,0.8,Wed Aug 04 2021 10:53:06 UTC,LTE BAND 2,0.0,44.92696,-93.26531,93.0,0.26531166
1241,276.0,-14,-101,0.9,Wed Aug 04 2021 10:54:06 UTC,LTE BAND 2,33.5,44.92579,-93.26251,93.0,0.26251167
1242,279.0,-7,-85,0.7,Wed Aug 04 2021 10:55:06 UTC,LTE BAND 2,30.9,44.919895,-93.26264,93.0,0.26264167
1243,272.0,-19,-107,0.7,Wed Aug 04 2021 10:56:06 UTC,LTE BAND 2,39.5,44.91402,-93.26266,93.0,0.26265666
1244,269.0,-16,-106,0.7,Wed Aug 04 2021 10:57:06 UTC,LTE BAND 2,43.4,44.907383,-93.26271,93.0,0.26271
1245,265.0,-11,-93,0.8,Wed Aug 04 2021 10:58:05 UTC,LTE BAND 2,13.7,44.901657,-93.262726,93.0,0.262725
1246,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1247,267.0,-12,-104,0.8,Wed Aug 04 2021 10:59:05 UTC,LTE BAND 2,26.7,44.897762,-93.26281,93.0,0.26281002
1248,272.0,-10,-91,0.7,Wed Aug 04 2021 11:00:05 UTC,LTE BAND 2,12.8,44.894283,-93.26299,93.0,0.26299334
1249,265.0,-13,-103,0.7,Wed Aug 04 2021 11:01:06 UTC,LTE BAND 2,0.0,44.894108,-93.26785,93.0,0.26785332
1250,268.0,-17,-115,0.7,Wed Aug 04 2021 11:02:06 UTC,LTE BAND 2,39.1,44.889214,-93.26781,93.0,0.26780665
1251,268.0,-16,-109,0.7,Wed Aug 04 2021 11:03:06 UTC,LTE BAND 4,17.8,44.883533,-93.26803,93.0,0.26802832
1252,270.0,-10,-101,0.8,Wed Aug 04 2021 11:04:06 UTC,LTE BAND 4,36.0,44.87709,-93.26799,93.0,0.26799
1253,269.0,-12,-90,0.7,Wed Aug 04 2021 11:05:05 UTC,LTE BAND 4,48.3,44.874676,-93.26806,93.0,0.26805833
1254,274.0,-14,-111,0.8,Wed Aug 04 2021 11:06:06 UTC,LTE BAND 4,51.4,44.86742,-93.26818,93.0,0.26818168
1255,271.0,-10,-87,0.8,Wed Aug 04 2021 11:07:06 UTC,LTE BAND 2,44.4,44.862595,-93.268166,93.0,0.268165
1256,268.0,-14,-89,0.8,Wed Aug 04 2021 11:08:06 UTC,LTE BAND 2,0.0,44.859932,-93.26817,93.0,0.26817334
1257,260.0,-14,-79,0.7,Wed Aug 04 2021 11:09:06 UTC,LTE BAND 2,52.4,44.859726,-93.26301,93.0,0.26300833
1258,261.0,-12,-87,0.7,Wed Aug 04 2021 11:10:06 UTC,LTE BAND 2,45.8,44.859806,-93.25516,93.0,0.25515667
1259,264.0,-11,-92,0.7,Wed Aug 04 2021 11:11:05 UTC,LTE BAND 4,51.0,44.859863,-93.24452,93.0,0.24452166
1260,257.0,-8,-62,0.7,Wed Aug 04 2021 11:12:05 UTC,LTE BAND 2,52.7,44.856537,-93.23777,93.0,0.23777
1262,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1268,258.0,-10,-82,500.0,Wed Aug 04 2021 11:19:06 UTC,LTE BAND 2,1.6,44.853233,-93.238594,93.0,0.23859334
1278,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1286,259.0,-10,-80,0.8,Wed Aug 04 2021 11:36:06 UTC,LTE BAND 2,22.2,44.85849,-93.237625,93.0,0.23762499
1287,257.0,-9,-77,0.7,Wed Aug 04 2021 11:37:06 UTC,LTE BAND 2,46.3,44.859825,-93.24007,93.0,0.24006668
1288,257.0,-17,-104,0.9,Wed Aug 04 2021 11:38:06 UTC,LTE BAND 2,46.4,44.85998,-93.25004,93.0,0.25003833
1289,260.0,-9,-84,0.7,Wed Aug 04 2021 11:39:06 UTC,LTE BAND 2,53.1,44.859825,-93.25697,93.0,0.25697333
1290,255.0,-14,-90,0.8,Wed Aug 04 2021 11:40:06 UTC,LTE BAND 2,52.3,44.85988,-93.265236,93.0,0.26523668
1291,262.0,-14,-90,0.7,Wed Aug 04 2021 11:41:06 UTC,LTE BAND 2,2.6,44.859875,-93.267784,93.0,0.2677833
1292,271.0,-12,-91,0.7,Wed Aug 04 2021 11:42:06 UTC,LTE BAND 2,31.9,44.863747,-93.26808,93.0,0.26808167
1293,266.0,-15,-102,0.7,Wed Aug 04 2021 11:43:06 UTC,LTE BAND 2,18.9,44.865448,-93.26803,93.0,0.26802832
1294,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1295,262.0,-12,-85,0.7,Wed Aug 04 2021 11:44:12 UTC,LTE BAND 4,45.5,44.87172,-93.268,93.0,0.26799834
1296,266.0,-10,-103,0.6,Wed Aug 04 2021 11:45:12 UTC,LTE BAND 4,41.8,44.87781,-93.26793,93.0,0.26792833
1297,267.0,-12,-103,0.7,Wed Aug 04 2021 11:46:12 UTC,LTE BAND 4,0.0,44.882862,-93.26788,93.0,0.26788333
1298,266.0,-18,-110,0.6,Wed Aug 04 2021 11:47:12 UTC,LTE BAND 4,46.7,44.886868,-93.267815,93.0,0.267815
1299,268.0,-13,-106,0.7,Wed Aug 04 2021 11:48:12 UTC,LTE BAND 2,37.0,44.8914,-93.26783,93.0,0.26782998
1300,265.0,-13,-103,0.8,Wed Aug 04 2021 11:49:12 UTC,LTE BAND 2,36.0,44.8943,-93.263695,93.0,0.263695
1301,266.0,-13,-103,0.7,Wed Aug 04 2021 11:50:12 UTC,LTE BAND 2,40.0,44.89918,-93.26275,93.0,0.26274833
1302,274.0,-14,-102,0.7,Wed Aug 04 2021 11:51:11 UTC,LTE BAND 2,42.9,44.904255,-93.26266,93.0,0.26265666
1303,261.0,-14,-103,0.7,Wed Aug 04 2021 11:52:12 UTC,LTE BAND 2,37.1,44.910873,-93.26266,93.0,0.26265666
1304,267.0,-9,-91,0.7,Wed Aug 04 2021 11:53:12 UTC,LTE BAND 2,35.4,44.916683,-93.26264,93.0,0.26264167
1305,266.0,-8,-77,0.8,Wed Aug 04 2021 11:54:12 UTC,LTE BAND 2,0.0,44.919167,-93.262566,93.0,0.262565
1306,264.0,-8,-77,0.6,Wed Aug 04 2021 11:55:12 UTC,LTE BAND 2,0.0,44.919464,-93.26258,93.0,0.26258168
1307,267.0,-17,-104,0.7,Wed Aug 04 2021 11:56:11 UTC,LTE BAND 2,45.4,44.92378,-93.26257,93.0,0.26257333
1308,269.0,-17,-110,0.7,Wed Aug 04 2021 11:57:12 UTC,LTE BAND 2,10.3,44.926994,-93.2646,93.0,0.26460332
1309,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1310,265.0,-18,-99,0.8,Wed Aug 04 2021 11:59:15 UTC,LTE BAND 12,36.4,44.934902,-93.265045,93.0,0.26504502
1311,270.0,-19,-113,0.8,Wed Aug 04 2021 12:00:15 UTC,LTE BAND 2,43.9,44.941143,-93.26518,93.0,0.26518166
1312,275.0,-16,-103,0.7,Wed Aug 04 2021 12:01:15 UTC,LTE BAND 2,0.0,44.946472,-93.265175,93.0,0.26517498
1313,274.0,-9,-80,0.8,Wed Aug 04 2021 12:02:15 UTC,LTE BAND 2,21.4,44.94776,-93.26516,93.0,0.26516
1314,276.0,-11,-87,0.8,Wed Aug 04 2021 12:03:15 UTC,LTE BAND 2,0.0,44.94861,-93.265205,93.0,0.265205
1315,281.0,-11,-87,0.8,Wed Aug 04 2021 12:04:15 UTC,LTE BAND 2,0.0,44.948624,-93.26522,93.0,0.26522002
1316,277.0,-9,-66,0.7,Wed Aug 04 2021 12:05:15 UTC,LTE BAND 2,34.2,44.950493,-93.26522,93.0,0.26522002
1317,280.0,-14,-89,0.7,Wed Aug 04 2021 12:06:15 UTC,LTE BAND 2,17.9,44.951916,-93.26515,93.0,0.26515165
1318,279.0,-17,-95,0.7,Wed Aug 04 2021 12:07:14 UTC,LTE BAND 2,37.9,44.95436,-93.26515,93.0,0.26515165
1319,280.0,-14,-95,0.7,Wed Aug 04 2021 12:08:15 UTC,LTE BAND 2,33.6,44.957924,-93.26512,93.0,0.26512167
1320,276.0,-14,-71,0.7,Wed Aug 04 2021 12:09:15 UTC,LTE BAND 2,41.9,44.960392,-93.265144,93.0,0.265145
1321,277.0,-15,-98,0.8,Wed Aug 04 2021 12:10:15 UTC,LTE BAND 2,46.5,44.963905,-93.26506,93.0,0.26506
1322,272.0,-7,-66,0.7,Wed Aug 04 2021 12:11:15 UTC,LTE BAND 2,5.9,44.96963,-93.26508,93.0,0.26508334
1323,273.0,-9,-57,0.8,Wed Aug 04 2021 12:12:14 UTC,LTE BAND 2,0.0,44.971767,-93.26369,93.0,0.2636867
1324,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1325,296.0,-12,-65,0.8,Wed Aug 04 2021 12:13:18 UTC,LTE BAND 2,0.0,44.971416,-93.26241,93.0,0.26241332
1326,300.0,-10,-67,0.7,Wed Aug 04 2021 12:14:18 UTC,LTE BAND 2,19.4,44.971622,-93.26177,93.0,0.26177165
1327,280.0,-13,-67,1.4,Wed Aug 04 2021 12:15:18 UTC,LTE BAND 2,2.6,44.97275,-93.26208,93.0,0.26207668
1328,298.0,-11,-67,1.0,Wed Aug 04 2021 12:16:18 UTC,LTE BAND 2,0.0,44.972775,-93.26272,93.0,0.26271832
1329,295.0,-11,-65,1.9,Wed Aug 04 2021 12:17:18 UTC,LTE BAND 2,0.0,44.972927,-93.26283,93.0,0.26283333
1330,272.0,-13,-74,0.8,Wed Aug 04 2021 12:18:18 UTC,LTE BAND 2,17.2,44.97389,-93.26497,93.0,0.26496834
1331,286.0,-9,-51,1.3,Wed Aug 04 2021 12:19:18 UTC,LTE BAND 2,15.4,44.97539,-93.26866,93.0,0.26866165
1332,290.0,-15,-66,0.8,Wed Aug 04 2021 12:20:18 UTC,LTE BAND 2,27.8,44.975872,-93.2695,93.0,0.2695
1333,286.0,-8,-72,1.1,Wed Aug 04 2021 12:21:17 UTC,LTE BAND 2,0.0,44.977295,-93.27302,93.0,0.27301833
1334,306.0,-8,-73,1.0,Wed Aug 04 2021 12:22:18 UTC,LTE BAND 2,0.0,44.977356,-93.27302,93.0,0.27301833
1335,293.0,-9,-75,1.1,Wed Aug 04 2021 12:23:18 UTC,LTE BAND 2,0.0,44.97716,-93.27302,93.0,0.27301833
1336,269.0,-9,-64,0.7,Wed Aug 04 2021 12:24:18 UTC,LTE BAND 2,8.8,44.978447,-93.27525,93.0,0.27525333
1337,287.0,-9,-61,0.7,Wed Aug 04 2021 12:25:18 UTC,LTE BAND 2,0.0,44.978695,-93.27569,93.0,0.27568832
1338,267.0,-9,-75,0.8,Wed Aug 04 2021 12:26:18 UTC,LTE BAND 2,42.3,44.981934,-93.2801,93.0,0.28009835
1339,260.0,-13,-86,0.7,Wed Aug 04 2021 12:27:17 UTC,LTE BAND 2,0.0,44.983994,-93.28306,93.0,0.28305832
1340,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1341,262.0,-10,-88,0.8,Wed Aug 04 2021 12:28:18 UTC,LTE BAND 2,20.9,44.985043,-93.28455,93.0,0.28455335
1342,268.0,-8,-82,0.8,Wed Aug 04 2021 12:29:18 UTC,LTE BAND 2,32.3,44.986565,-93.2869,93.0,0.28690332
1343,261.0,-9,-85,0.7,Wed Aug 04 2021 12:30:18 UTC,LTE BAND 2,47.2,44.98935,-93.290535,93.0,0.290535
1344,266.0,-11,-88,0.7,Wed Aug 04 2021 12:31:18 UTC,LTE BAND 2,30.3,44.99264,-93.29418,93.0,0.29418167
1345,267.0,-7,-83,0.8,Wed Aug 04 2021 12:32:18 UTC,LTE BAND 2,34.0,44.997807,-93.29416,93.0,0.29415834
1346,278.0,-8,-87,0.7,Wed Aug 04 2021 12:33:18 UTC,LTE BAND 2,8.5,44.99987,-93.294106,93.0,0.294105
1347,279.0,-11,-92,1.0,Wed Aug 04 2021 12:34:18 UTC,LTE BAND 2,0.0,45.003384,-93.294136,93.0,0.29413664
1348,282.0,-11,-90,0.8,Wed Aug 04 2021 12:35:17 UTC,LTE BAND 2,10.3,45.005726,-93.29417,93.0,0.29416665
1349,290.0,-12,-104,0.7,Wed Aug 04 2021 12:36:18 UTC,LTE BAND 2,36.4,45.011326,-93.29436,93.0,0.29435667
1350,277.0,-19,-119,0.7,Wed Aug 04 2021 12:37:18 UTC,LTE BAND 2,18.5,45.014942,-93.29518,93.0,0.29518166
1351,297.0,-15,-91,0.7,Wed Aug 04 2021 12:38:18 UTC,LTE BAND 12,37.6,45.019077,-93.295586,93.0,0.295585
1352,283.0,-15,-87,0.7,Wed Aug 04 2021 12:39:18 UTC,LTE BAND 12,17.0,45.021976,-93.29697,93.0,0.29696667
1353,283.0,-14,-100,0.7,Wed Aug 04 2021 12:40:18 UTC,LTE BAND 4,16.5,45.024086,-93.29563,93.0,0.29563168
1354,268.0,-16,-105,0.7,Wed Aug 04 2021 12:41:17 UTC,LTE BAND 2,37.3,45.03077,-93.295784,93.0,0.29578334
1355,265.0,-10,-101,0.7,Wed Aug 04 2021 12:42:17 UTC,LTE BAND 2,0.0,45.033382,-93.296814,93.0,0.29681334
1356,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1357,263.0,-14,-100,0.8,Wed Aug 04 2021 12:43:17 UTC,LTE BAND 2,24.4,45.033367,-93.30093,93.0,0.30092666
1358,271.0,-13,-103,0.7,Wed Aug 04 2021 12:44:18 UTC,LTE BAND 2,24.7,45.033413,-93.30643,93.0,0.30642664
1359,268.0,-15,-109,0.7,Wed Aug 04 2021 12:45:18 UTC,LTE BAND 2,19.7,45.03549,-93.308876,93.0,0.30887666
1360,277.0,-17,-108,0.7,Wed Aug 04 2021 12:46:17 UTC,LTE BAND 2,0.0,45.03691,-93.311325,93.0,0.311325
1361,280.0,-15,-84,0.8,Wed Aug 04 2021 12:47:18 UTC,LTE BAND 2,56.3,45.042065,-93.31795,93.0,0.31794664
1362,274.0,-11,-102,0.7,Wed Aug 04 2021 12:48:18 UTC,LTE BAND 2,22.0,45.043873,-93.31936,93.0,0.31935835
1363,270.0,-11,-70,0.7,Wed Aug 04 2021 12:49:18 UTC,LTE BAND 2,69.1,45.052094,-93.3226,93.0,0.32260168
1364,267.0,-10,-75,0.7,Wed Aug 04 2021 12:50:18 UTC,LTE BAND 2,29.0,45.05662,-93.32205,93.0,0.32205164
1365,269.0,-9,-79,0.7,Wed Aug 04 2021 12:51:17 UTC,LTE BAND 2,0.0,45.059017,-93.32052,93.0,0.32051834
1366,275.0,-9,-84,0.7,Wed Aug 04 2021 12:52:17 UTC,LTE BAND 2,36.9,45.0604,-93.31874,93.0,0.31874168
1367,272.0,-9,-80,0.8,Wed Aug 04 2021 12:53:18 UTC,LTE BAND 2,0.0,45.059517,-93.31837,93.0,0.31836665
1368,272.0,-7,-81,1.2,Wed Aug 04 2021 12:54:18 UTC,LTE BAND 2,0.0,45.059498,-93.31832,93.0,0.31832168
1369,277.0,-9,-81,0.8,Wed Aug 04 2021 12:55:18 UTC,LTE BAND 2,0.0,45.059605,-93.31844,93.0,0.31844333
1370,277.0,-7,-81,0.9,Wed Aug 04 2021 12:56:18 UTC,LTE BAND 2,0.0,45.059605,-93.31845,93.0,0.31845167
1371,277.0,-7,-81,1.2,Wed Aug 04 2021 12:57:17 UTC,LTE BAND 2,0.0,45.059605,-93.31845,93.0,0.31845167
1372,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1373,277.0,-8,-81,0.9,Wed Aug 04 2021 12:58:18 UTC,LTE BAND 2,0.0,45.059605,-93.31845,93.0,0.31845167
1374,278.0,-8,-80,0.8,Wed Aug 04 2021 12:59:18 UTC,LTE BAND 2,0.0,45.059593,-93.31845,93.0,0.31845167
1375,278.0,-8,-82,0.7,Wed Aug 04 2021 13:00:17 UTC,LTE BAND 2,0.0,45.059513,-93.31849,93.0,0.31848833
1376,279.0,-10,-80,0.7,Wed Aug 04 2021 13:01:18 UTC,LTE BAND 2,0.0,45.05951,-93.31849,93.0,0.31848833
1377,282.0,-8,-80,0.9,Wed Aug 04 2021 13:02:18 UTC,LTE BAND 2,0.0,45.05949,-93.31841,93.0,0.31841332
1378,282.0,-11,-80,0.9,Wed Aug 04 2021 13:03:18 UTC,LTE BAND 2,0.0,45.05949,-93.31841,93.0,0.31841332
1379,282.0,-11,-80,1.1,Wed Aug 04 2021 13:04:18 UTC,LTE BAND 2,0.0,45.059486,-93.31841,93.0,0.31841332
