,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),Latitude,Longitude,deg,min
1429,293.0,-9,-64,0.7,Tue Sep 28 2021 22:36:17 UTC,LTE BAND 4,0.0,44.843525,-93.28578,93.0,0.28578168
1430,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1431,293.0,-8,-64,0.7,Tue Sep 28 2021 22:37:18 UTC,LTE BAND 4,0.0,44.843525,-93.28578,93.0,0.28578168
1432,292.0,-9,-64,0.7,Tue Sep 28 2021 22:38:18 UTC,LTE BAND 4,0.0,44.843525,-93.28578,93.0,0.28578168
1433,292.0,-10,-64,0.7,Tue Sep 28 2021 22:39:17 UTC,LTE BAND 4,0.0,44.84352,-93.28578,93.0,0.28578168
1434,291.0,-10,-64,0.7,Tue Sep 28 2021 22:40:18 UTC,LTE BAND 4,0.0,44.84352,-93.28579,93.0,0.28579
1435,291.0,-9,-64,0.7,Tue Sep 28 2021 22:41:18 UTC,LTE BAND 4,0.0,44.84352,-93.28579,93.0,0.28579
1436,290.0,-10,-64,0.7,Tue Sep 28 2021 22:42:18 UTC,LTE BAND 4,0.0,44.84352,-93.28579,93.0,0.28579
1437,289.0,-9,-64,0.7,Tue Sep 28 2021 22:43:18 UTC,LTE BAND 4,0.0,44.843525,-93.28579,93.0,0.28579
1438,289.0,-10,-64,0.7,Tue Sep 28 2021 22:44:18 UTC,LTE BAND 4,0.0,44.843525,-93.2858,93.0,0.28579667
1439,289.0,-10,-65,0.7,Tue Sep 28 2021 22:45:17 UTC,LTE BAND 4,0.0,44.843525,-93.2858,93.0,0.28579667
1440,288.0,-10,-63,0.7,Tue Sep 28 2021 22:46:18 UTC,LTE BAND 4,0.0,44.843525,-93.2858,93.0,0.28579667
1441,288.0,-11,-64,0.7,Tue Sep 28 2021 22:47:18 UTC,LTE BAND 4,0.0,44.843525,-93.2858,93.0,0.28579667
1442,288.0,-9,-64,0.7,Tue Sep 28 2021 22:48:18 UTC,LTE BAND 4,0.0,44.843525,-93.2858,93.0,0.28579667
1443,288.0,-9,-64,0.7,Tue Sep 28 2021 22:49:18 UTC,LTE BAND 4,0.0,44.84353,-93.2858,93.0,0.28579667
1444,283.0,-10,-63,0.7,Tue Sep 28 2021 22:50:18 UTC,LTE BAND 4,0.0,44.843494,-93.28579,93.0,0.28579
1445,282.0,-9,-63,0.8,Tue Sep 28 2021 22:51:17 UTC,LTE BAND 4,0.0,44.8435,-93.28579,93.0,0.28579
1446,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1447,282.0,-8,-64,0.7,Tue Sep 28 2021 22:52:18 UTC,LTE BAND 4,0.0,44.8435,-93.28579,93.0,0.28579
1448,282.0,-10,-63,0.7,Tue Sep 28 2021 22:53:18 UTC,LTE BAND 4,0.0,44.8435,-93.28578,93.0,0.28578168
1449,283.0,-10,-64,0.7,Tue Sep 28 2021 22:54:18 UTC,LTE BAND 4,0.0,44.8435,-93.28577,93.0,0.28576666
1450,285.0,-8,-64,0.7,Tue Sep 28 2021 22:55:18 UTC,LTE BAND 4,0.0,44.8435,-93.28575,93.0,0.28575167
1451,286.0,-10,-64,0.6,Tue Sep 28 2021 22:56:18 UTC,LTE BAND 4,0.0,44.8435,-93.285736,93.0,0.28573665
1452,288.0,-9,-63,0.6,Tue Sep 28 2021 22:57:18 UTC,LTE BAND 4,0.0,44.843494,-93.28572,93.0,0.28572
1453,290.0,-9,-63,0.6,Tue Sep 28 2021 22:58:17 UTC,LTE BAND 4,0.0,44.843494,-93.285706,93.0,0.285705
1454,291.0,-8,-64,0.7,Tue Sep 28 2021 22:59:17 UTC,LTE BAND 4,0.0,44.843494,-93.28569,93.0,0.28568998
1455,292.0,-10,-64,0.7,Tue Sep 28 2021 23:00:18 UTC,LTE BAND 4,0.0,44.8435,-93.28568,93.0,0.28568333
1456,293.0,-10,-64,0.6,Tue Sep 28 2021 23:01:18 UTC,LTE BAND 4,0.0,44.8435,-93.28567,93.0,0.28566664
1457,295.0,-9,-64,0.7,Tue Sep 28 2021 23:02:18 UTC,LTE BAND 4,0.0,44.8435,-93.28566,93.0,0.28566
1458,296.0,-9,-63,0.7,Tue Sep 28 2021 23:03:18 UTC,LTE BAND 4,0.0,44.8435,-93.28565,93.0,0.28565165
1459,297.0,-7,-64,0.7,Tue Sep 28 2021 23:04:18 UTC,LTE BAND 4,0.0,44.843494,-93.285645,93.0,0.285645
1460,297.0,-10,-64,0.6,Tue Sep 28 2021 23:05:17 UTC,LTE BAND 4,0.0,44.8435,-93.285645,93.0,0.285645
1461,298.0,-9,-64,0.7,Tue Sep 28 2021 23:06:18 UTC,LTE BAND 4,0.0,44.8435,-93.28564,93.0,0.2856367
1462,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1463,299.0,-7,-64,0.8,Tue Sep 28 2021 23:08:14 UTC,LTE BAND 4,0.0,44.8435,-93.28563,93.0,0.28563002
1464,300.0,-9,-63,0.7,Tue Sep 28 2021 23:09:14 UTC,LTE BAND 4,0.0,44.8435,-93.28562,93.0,0.28562167
1465,300.0,-9,-64,0.7,Tue Sep 28 2021 23:10:13 UTC,LTE BAND 4,0.0,44.8435,-93.285614,93.0,0.28561336
1466,300.0,-9,-66,0.7,Tue Sep 28 2021 23:11:14 UTC,LTE BAND 4,0.0,44.8435,-93.285614,93.0,0.28561336
1467,301.0,-10,-63,0.7,Tue Sep 28 2021 23:12:14 UTC,LTE BAND 4,0.0,44.8435,-93.28561,93.0,0.28560668
1468,301.0,-7,-64,0.7,Tue Sep 28 2021 23:13:14 UTC,LTE BAND 4,0.0,44.8435,-93.28561,93.0,0.28560668
1469,302.0,-6,-64,0.7,Tue Sep 28 2021 23:14:14 UTC,LTE BAND 4,0.0,44.8435,-93.2856,93.0,0.28559834
1470,302.0,-10,-64,0.7,Tue Sep 28 2021 23:15:13 UTC,LTE BAND 4,0.0,44.843502,-93.2856,93.0,0.28559834
1471,312.0,-8,-63,0.7,Tue Sep 28 2021 23:16:13 UTC,LTE BAND 4,0.0,44.84353,-93.28561,93.0,0.28560668
1472,316.0,-7,-64,0.7,Tue Sep 28 2021 23:17:14 UTC,LTE BAND 4,0.0,44.84355,-93.28559,93.0,0.28559166
1473,318.0,-6,-63,0.7,Tue Sep 28 2021 23:18:14 UTC,LTE BAND 4,0.0,44.843555,-93.28557,93.0,0.28556833
1474,319.0,-6,-64,0.7,Tue Sep 28 2021 23:19:14 UTC,LTE BAND 4,0.0,44.843555,-93.28556,93.0,0.28556
1475,319.0,-9,-64,0.7,Tue Sep 28 2021 23:20:14 UTC,LTE BAND 4,0.0,44.843555,-93.28556,93.0,0.28556
1476,319.0,-9,-64,0.7,Tue Sep 28 2021 23:21:13 UTC,LTE BAND 4,0.0,44.84356,-93.28555,93.0,0.28555334
1477,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1478,319.0,-7,-63,0.7,Tue Sep 28 2021 23:22:17 UTC,LTE BAND 4,0.0,44.84356,-93.28555,93.0,0.28555334
1479,319.0,-7,-63,0.7,Tue Sep 28 2021 23:23:16 UTC,LTE BAND 4,0.0,44.84356,-93.28555,93.0,0.28555334
1480,319.0,-9,-63,0.7,Tue Sep 28 2021 23:24:17 UTC,LTE BAND 4,0.0,44.843563,-93.28555,93.0,0.28555334
1481,268.0,-10,-64,0.6,Tue Sep 28 2021 23:25:17 UTC,LTE BAND 4,0.0,44.843655,-93.28611,93.0,0.28610998
1482,272.0,-8,-63,0.6,Tue Sep 28 2021 23:26:17 UTC,LTE BAND 4,0.0,44.84365,-93.28607,93.0,0.2860717
1483,279.0,-8,-63,0.6,Tue Sep 28 2021 23:27:17 UTC,LTE BAND 4,0.0,44.843655,-93.285995,93.0,0.285995
1484,284.0,-7,-64,0.6,Tue Sep 28 2021 23:28:17 UTC,LTE BAND 4,0.0,44.84365,-93.28594,93.0,0.28594166
1485,289.0,-10,-63,0.6,Tue Sep 28 2021 23:29:16 UTC,LTE BAND 4,0.0,44.84364,-93.2859,93.0,0.28589666
1486,292.0,-9,-64,0.7,Tue Sep 28 2021 23:30:17 UTC,LTE BAND 4,0.0,44.84363,-93.28586,93.0,0.28585833
1487,293.0,-9,-63,0.6,Tue Sep 28 2021 23:31:17 UTC,LTE BAND 4,0.0,44.84363,-93.28585,93.0,0.28585
1488,295.0,-10,-63,0.7,Tue Sep 28 2021 23:32:17 UTC,LTE BAND 4,0.0,44.84362,-93.285835,93.0,0.285835
1489,278.0,-7,-62,0.6,Tue Sep 28 2021 23:33:17 UTC,LTE BAND 4,0.0,44.843555,-93.285904,93.0,0.28590333
1490,282.0,-6,-62,0.6,Tue Sep 28 2021 23:34:17 UTC,LTE BAND 4,0.0,44.84354,-93.28589,93.0,0.2858883
1491,284.0,-7,-62,0.6,Tue Sep 28 2021 23:35:16 UTC,LTE BAND 4,0.0,44.843533,-93.28588,93.0,0.28588167
1492,288.0,-7,-63,0.7,Tue Sep 28 2021 23:36:17 UTC,LTE BAND 4,0.0,44.843517,-93.285866,93.0,0.28586498
1493,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1494,293.0,-6,-62,0.6,Tue Sep 28 2021 23:37:17 UTC,LTE BAND 4,0.0,44.8435,-93.28585,93.0,0.28585
1495,297.0,-6,-63,0.6,Tue Sep 28 2021 23:38:17 UTC,LTE BAND 4,0.0,44.843487,-93.28582,93.0,0.28582
1496,299.0,-6,-63,0.6,Tue Sep 28 2021 23:39:16 UTC,LTE BAND 4,0.0,44.843483,-93.285805,93.0,0.28580502
1497,299.0,-8,-62,0.6,Tue Sep 28 2021 23:40:17 UTC,LTE BAND 4,0.0,44.84348,-93.2858,93.0,0.28579667
1498,298.0,-8,-63,0.6,Tue Sep 28 2021 23:41:17 UTC,LTE BAND 4,0.0,44.843475,-93.2858,93.0,0.28579667
1499,299.0,-6,-62,0.6,Tue Sep 28 2021 23:42:17 UTC,LTE BAND 4,0.0,44.843468,-93.28578,93.0,0.28578168
1500,298.0,-7,-62,0.6,Tue Sep 28 2021 23:43:17 UTC,LTE BAND 4,0.0,44.84347,-93.285774,93.0,0.285775
1501,298.0,-7,-62,0.7,Tue Sep 28 2021 23:44:17 UTC,LTE BAND 4,0.0,44.843468,-93.28576,93.0,0.28575835
1502,296.0,-7,-62,0.7,Tue Sep 28 2021 23:45:16 UTC,LTE BAND 4,0.0,44.84347,-93.28576,93.0,0.28575835
1503,297.0,-8,-62,0.6,Tue Sep 28 2021 23:46:17 UTC,LTE BAND 4,0.0,44.843468,-93.28576,93.0,0.28575835
1504,297.0,-9,-62,0.7,Tue Sep 28 2021 23:47:17 UTC,LTE BAND 4,0.0,44.843464,-93.28575,93.0,0.28575167
1505,298.0,-9,-62,0.7,Tue Sep 28 2021 23:48:17 UTC,LTE BAND 4,0.0,44.843456,-93.28575,93.0,0.28575167
1506,297.0,-8,-62,0.7,Tue Sep 28 2021 23:49:16 UTC,LTE BAND 4,0.0,44.843456,-93.28575,93.0,0.28575167
1507,298.0,-9,-62,0.7,Tue Sep 28 2021 23:50:17 UTC,LTE BAND 4,0.0,44.843452,-93.28574,93.0,0.28574333
1508,296.0,-6,-62,0.7,Tue Sep 28 2021 23:51:16 UTC,LTE BAND 4,0.0,44.843456,-93.28574,93.0,0.28574333
1509,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1510,295.0,-10,-62,0.7,Tue Sep 28 2021 23:52:17 UTC,LTE BAND 4,0.0,44.843456,-93.28574,93.0,0.28574333
1511,295.0,-7,-62,0.7,Tue Sep 28 2021 23:53:16 UTC,LTE BAND 4,0.0,44.843456,-93.285736,93.0,0.28573665
1512,294.0,-6,-63,0.7,Tue Sep 28 2021 23:54:17 UTC,LTE BAND 4,0.0,44.843452,-93.285736,93.0,0.28573665
1513,294.0,-9,-63,0.7,Tue Sep 28 2021 23:55:17 UTC,LTE BAND 4,0.0,44.843452,-93.285736,93.0,0.28573665
1514,293.0,-9,-62,0.7,Tue Sep 28 2021 23:56:17 UTC,LTE BAND 4,0.0,44.84345,-93.285736,93.0,0.28573665
1515,293.0,-10,-63,0.7,Tue Sep 28 2021 23:57:17 UTC,LTE BAND 4,0.0,44.843452,-93.28573,93.0,0.28572834
1516,292.0,-6,-62,0.7,Tue Sep 28 2021 23:58:16 UTC,LTE BAND 4,0.0,44.843456,-93.28572,93.0,0.28572
1517,292.0,-8,-63,0.7,Tue Sep 28 2021 23:59:16 UTC,LTE BAND 4,0.0,44.84346,-93.28571,93.0,0.28571332
1518,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1519,292.0,-9,-63,0.7,Wed Sep 29 2021 00:00:17 UTC,LTE BAND 4,0.0,44.843464,-93.28571,93.0,0.28571332
1520,277.0,-6,-62,0.7,Wed Sep 29 2021 00:01:17 UTC,LTE BAND 4,0.0,44.843517,-93.28586,93.0,0.28585833
1521,277.0,-7,-62,0.7,Wed Sep 29 2021 00:02:17 UTC,LTE BAND 4,0.0,44.843513,-93.28585,93.0,0.28585
1522,263.0,-10,-63,0.7,Wed Sep 29 2021 00:03:17 UTC,LTE BAND 4,0.0,44.84348,-93.28577,93.0,0.28576666
1523,263.0,-9,-62,0.7,Wed Sep 29 2021 00:04:17 UTC,LTE BAND 4,0.0,44.84347,-93.28574,93.0,0.28574333
1524,267.0,-9,-62,0.8,Wed Sep 29 2021 00:05:16 UTC,LTE BAND 4,0.0,44.84345,-93.28567,93.0,0.28566664
1525,266.0,-7,-62,0.7,Wed Sep 29 2021 00:06:16 UTC,LTE BAND 4,0.0,44.843456,-93.28568,93.0,0.28568333
1526,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1527,269.0,-7,-62,0.8,Wed Sep 29 2021 00:08:18 UTC,LTE BAND 4,0.0,44.843452,-93.285675,93.0,0.285675
1528,269.0,-8,-62,0.7,Wed Sep 29 2021 00:09:18 UTC,LTE BAND 4,0.0,44.843464,-93.285706,93.0,0.285705
1529,271.0,-9,-62,0.7,Wed Sep 29 2021 00:10:17 UTC,LTE BAND 4,0.0,44.843468,-93.285736,93.0,0.28573665
1530,274.0,-8,-62,0.8,Wed Sep 29 2021 00:11:17 UTC,LTE BAND 4,0.0,44.843468,-93.28574,93.0,0.28574333
1531,274.0,-11,-63,0.8,Wed Sep 29 2021 00:12:18 UTC,LTE BAND 4,0.0,44.84347,-93.28576,93.0,0.28575835
1532,274.0,-6,-62,0.8,Wed Sep 29 2021 00:13:18 UTC,LTE BAND 4,0.0,44.84347,-93.28576,93.0,0.28575835
1533,269.0,-9,-62,0.8,Wed Sep 29 2021 00:14:18 UTC,LTE BAND 4,0.0,44.84349,-93.28579,93.0,0.28579
1534,256.0,-6,-62,0.8,Wed Sep 29 2021 00:15:18 UTC,LTE BAND 4,0.0,44.84347,-93.285736,93.0,0.28573665
1535,258.0,-6,-62,0.8,Wed Sep 29 2021 00:16:18 UTC,LTE BAND 4,0.0,44.84347,-93.28573,93.0,0.28572834
1536,258.0,-6,-62,0.8,Wed Sep 29 2021 00:17:17 UTC,LTE BAND 4,0.0,44.843475,-93.28573,93.0,0.28572834
1537,259.0,-8,-62,0.8,Wed Sep 29 2021 00:18:17 UTC,LTE BAND 4,0.0,44.84348,-93.28573,93.0,0.28572834
1538,260.0,-6,-62,0.8,Wed Sep 29 2021 00:19:18 UTC,LTE BAND 4,0.0,44.84348,-93.28572,93.0,0.28572
1539,261.0,-6,-62,0.8,Wed Sep 29 2021 00:20:18 UTC,LTE BAND 4,0.0,44.843487,-93.285736,93.0,0.28573665
1540,263.0,-7,-62,0.8,Wed Sep 29 2021 00:21:18 UTC,LTE BAND 4,0.0,44.843487,-93.285736,93.0,0.28573665
1541,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1542,263.0,-8,-62,0.9,Wed Sep 29 2021 00:22:18 UTC,LTE BAND 4,0.0,44.84349,-93.285736,93.0,0.28573665
1543,257.0,-8,-62,0.9,Wed Sep 29 2021 00:23:18 UTC,LTE BAND 4,0.0,44.84353,-93.28586,93.0,0.28585833
1544,257.0,-6,-62,0.8,Wed Sep 29 2021 00:24:18 UTC,LTE BAND 4,0.0,44.843533,-93.28585,93.0,0.28585
1545,259.0,-8,-62,1.0,Wed Sep 29 2021 00:25:17 UTC,LTE BAND 4,0.0,44.843533,-93.28585,93.0,0.28585
1546,260.0,-9,-62,0.8,Wed Sep 29 2021 00:26:17 UTC,LTE BAND 4,0.0,44.843533,-93.28585,93.0,0.28585
1547,260.0,-8,-62,0.8,Wed Sep 29 2021 00:27:18 UTC,LTE BAND 4,0.0,44.843533,-93.28585,93.0,0.28585
1548,262.0,-9,-62,0.7,Wed Sep 29 2021 00:28:18 UTC,LTE BAND 4,0.0,44.843533,-93.28585,93.0,0.28585
1549,264.0,-6,-62,0.7,Wed Sep 29 2021 00:29:18 UTC,LTE BAND 4,0.0,44.84353,-93.28584,93.0,0.28584334
1550,267.0,-10,-62,0.7,Wed Sep 29 2021 00:30:18 UTC,LTE BAND 4,0.0,44.843563,-93.28588,93.0,0.28588167
1551,265.0,-9,-62,0.7,Wed Sep 29 2021 00:31:18 UTC,LTE BAND 4,0.0,44.843567,-93.28585,93.0,0.28585
1552,268.0,-8,-62,0.7,Wed Sep 29 2021 00:32:17 UTC,LTE BAND 4,0.0,44.843563,-93.28583,93.0,0.28582832
1553,271.0,-10,-62,0.7,Wed Sep 29 2021 00:33:18 UTC,LTE BAND 4,0.0,44.84356,-93.2858,93.0,0.28579667
1554,273.0,-6,-62,0.7,Wed Sep 29 2021 00:34:18 UTC,LTE BAND 4,0.0,44.84356,-93.28578,93.0,0.28578168
1555,275.0,-10,-62,0.7,Wed Sep 29 2021 00:35:18 UTC,LTE BAND 4,0.0,44.84356,-93.28577,93.0,0.28576666
1556,277.0,-9,-62,0.7,Wed Sep 29 2021 00:36:18 UTC,LTE BAND 4,0.0,44.84356,-93.28575,93.0,0.28575167
1557,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1558,278.0,-10,-62,0.7,Wed Sep 29 2021 00:37:18 UTC,LTE BAND 4,0.0,44.84356,-93.285736,93.0,0.28573665
1559,280.0,-7,-62,0.7,Wed Sep 29 2021 00:38:18 UTC,LTE BAND 4,0.0,44.843563,-93.28572,93.0,0.28572
1560,281.0,-8,-62,0.7,Wed Sep 29 2021 00:39:18 UTC,LTE BAND 4,0.0,44.843563,-93.28571,93.0,0.28571332
1561,282.0,-7,-62,0.7,Wed Sep 29 2021 00:40:17 UTC,LTE BAND 4,0.0,44.843567,-93.285706,93.0,0.285705
1562,283.0,-7,-62,0.7,Wed Sep 29 2021 00:41:17 UTC,LTE BAND 4,0.0,44.843567,-93.28569,93.0,0.28568998
1563,284.0,-10,-62,0.7,Wed Sep 29 2021 00:42:18 UTC,LTE BAND 4,0.0,44.843567,-93.28569,93.0,0.28568998
1564,285.0,-11,-62,0.7,Wed Sep 29 2021 00:43:18 UTC,LTE BAND 4,0.0,44.84357,-93.28568,93.0,0.28568333
1565,285.0,-9,-62,0.8,Wed Sep 29 2021 00:44:18 UTC,LTE BAND 4,0.0,44.84357,-93.285675,93.0,0.285675
1566,286.0,-6,-62,0.8,Wed Sep 29 2021 00:45:18 UTC,LTE BAND 4,0.0,44.843575,-93.28567,93.0,0.28566664
1567,287.0,-6,-62,0.8,Wed Sep 29 2021 00:46:17 UTC,LTE BAND 4,0.0,44.843575,-93.28567,93.0,0.28566664
1568,287.0,-7,-62,0.8,Wed Sep 29 2021 00:47:17 UTC,LTE BAND 4,0.0,44.843575,-93.28567,93.0,0.28566664
1569,288.0,-8,-62,0.8,Wed Sep 29 2021 00:48:18 UTC,LTE BAND 4,0.0,44.843575,-93.28566,93.0,0.28566
1570,288.0,-7,-62,0.8,Wed Sep 29 2021 00:49:18 UTC,LTE BAND 4,0.0,44.843575,-93.28566,93.0,0.28566
1571,289.0,-7,-62,0.8,Wed Sep 29 2021 00:50:18 UTC,LTE BAND 4,0.0,44.843575,-93.28566,93.0,0.28566
1572,289.0,-9,-62,0.8,Wed Sep 29 2021 00:51:18 UTC,LTE BAND 4,0.0,44.843575,-93.28565,93.0,0.28565165
1573,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1574,290.0,-7,-62,0.8,Wed Sep 29 2021 00:52:18 UTC,LTE BAND 4,0.0,44.843575,-93.28565,93.0,0.28565165
1575,290.0,-9,-62,0.8,Wed Sep 29 2021 00:53:18 UTC,LTE BAND 4,0.0,44.843575,-93.28565,93.0,0.28565165
1576,290.0,-9,-62,0.8,Wed Sep 29 2021 00:54:17 UTC,LTE BAND 4,0.0,44.843575,-93.28565,93.0,0.28565165
1577,277.0,-10,-62,0.8,Wed Sep 29 2021 00:55:18 UTC,LTE BAND 4,0.0,44.843636,-93.285805,93.0,0.28580502
1578,277.0,-6,-62,0.9,Wed Sep 29 2021 00:56:18 UTC,LTE BAND 4,0.0,44.843636,-93.285805,93.0,0.28580502
1579,274.0,-7,-62,0.8,Wed Sep 29 2021 00:57:18 UTC,LTE BAND 4,0.0,44.843616,-93.28589,93.0,0.2858883
1580,274.0,-6,-62,0.9,Wed Sep 29 2021 00:58:18 UTC,LTE BAND 4,0.0,44.843616,-93.2859,93.0,0.28589666
1581,274.0,-7,-61,0.8,Wed Sep 29 2021 00:59:18 UTC,LTE BAND 4,0.0,44.843616,-93.2859,93.0,0.28589666
1582,274.0,-7,-62,0.8,Wed Sep 29 2021 01:00:17 UTC,LTE BAND 4,0.0,44.843616,-93.2859,93.0,0.28589666
1583,275.0,-9,-62,0.8,Wed Sep 29 2021 01:01:18 UTC,LTE BAND 4,0.0,44.843613,-93.28589,93.0,0.2858883
1584,275.0,-7,-62,0.8,Wed Sep 29 2021 01:02:18 UTC,LTE BAND 4,0.0,44.843613,-93.28589,93.0,0.2858883
1585,275.0,-6,-62,0.9,Wed Sep 29 2021 01:03:18 UTC,LTE BAND 4,0.0,44.84361,-93.28589,93.0,0.2858883
1586,276.0,-7,-62,0.9,Wed Sep 29 2021 01:04:18 UTC,LTE BAND 4,0.0,44.843605,-93.28588,93.0,0.28588167
1587,277.0,-8,-62,0.8,Wed Sep 29 2021 01:05:18 UTC,LTE BAND 4,0.0,44.8436,-93.28587,93.0,0.28587332
1588,278.0,-8,-62,0.9,Wed Sep 29 2021 01:06:17 UTC,LTE BAND 4,0.0,44.843597,-93.285866,93.0,0.28586498
1589,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1590,278.0,-10,-62,1.0,Wed Sep 29 2021 01:07:18 UTC,LTE BAND 4,0.0,44.843597,-93.285866,93.0,0.28586498
1591,277.0,-7,-62,0.8,Wed Sep 29 2021 01:08:17 UTC,LTE BAND 4,0.0,44.843597,-93.285866,93.0,0.28586498
1592,278.0,-6,-62,0.8,Wed Sep 29 2021 01:09:17 UTC,LTE BAND 4,0.0,44.843597,-93.285866,93.0,0.28586498
1593,278.0,-8,-62,0.8,Wed Sep 29 2021 01:10:18 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1594,279.0,-7,-62,0.8,Wed Sep 29 2021 01:11:18 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1595,279.0,-9,-62,0.8,Wed Sep 29 2021 01:12:18 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1596,279.0,-6,-62,0.8,Wed Sep 29 2021 01:13:17 UTC,LTE BAND 4,0.0,44.843594,-93.28586,93.0,0.28585833
1597,280.0,-7,-62,0.8,Wed Sep 29 2021 01:14:18 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1598,280.0,-7,-62,0.9,Wed Sep 29 2021 01:15:17 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1599,280.0,-6,-62,0.9,Wed Sep 29 2021 01:16:18 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1600,280.0,-6,-62,0.9,Wed Sep 29 2021 01:17:18 UTC,LTE BAND 4,0.0,44.843594,-93.285866,93.0,0.28586498
1601,280.0,-8,-62,1.0,Wed Sep 29 2021 01:18:18 UTC,LTE BAND 4,0.0,44.84359,-93.285866,93.0,0.28586498
1602,276.0,-6,-62,0.9,Wed Sep 29 2021 01:19:18 UTC,LTE BAND 4,0.0,44.843613,-93.28593,93.0,0.28592667
1603,280.0,-6,-62,0.9,Wed Sep 29 2021 01:20:18 UTC,LTE BAND 4,0.0,44.843582,-93.2859,93.0,0.28589666
1604,282.0,-7,-63,0.8,Wed Sep 29 2021 01:21:17 UTC,LTE BAND 4,0.0,44.84358,-93.28588,93.0,0.28588167
1605,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1606,281.0,-7,-62,0.8,Wed Sep 29 2021 01:23:12 UTC,LTE BAND 4,0.0,44.843575,-93.28588,93.0,0.28588167
1607,282.0,-6,-62,0.8,Wed Sep 29 2021 01:24:11 UTC,LTE BAND 4,0.0,44.84357,-93.285866,93.0,0.28586498
1608,282.0,-6,-62,0.8,Wed Sep 29 2021 01:25:11 UTC,LTE BAND 4,0.0,44.84356,-93.28586,93.0,0.28585833
1609,282.0,-7,-63,0.8,Wed Sep 29 2021 01:26:12 UTC,LTE BAND 4,0.0,44.84355,-93.28586,93.0,0.28585833
1610,281.0,-6,-62,0.9,Wed Sep 29 2021 01:27:12 UTC,LTE BAND 4,0.0,44.84355,-93.28585,93.0,0.28585
1611,281.0,-7,-62,0.8,Wed Sep 29 2021 01:28:12 UTC,LTE BAND 4,0.0,44.843544,-93.28585,93.0,0.28585
1612,281.0,-9,-62,0.8,Wed Sep 29 2021 01:29:11 UTC,LTE BAND 4,0.0,44.84354,-93.28585,93.0,0.28585
1613,281.0,-9,-62,0.8,Wed Sep 29 2021 01:30:12 UTC,LTE BAND 4,0.0,44.84354,-93.28585,93.0,0.28585
1614,281.0,-7,-62,0.8,Wed Sep 29 2021 01:31:11 UTC,LTE BAND 4,0.0,44.84354,-93.28585,93.0,0.28585
1615,282.0,-9,-63,0.7,Wed Sep 29 2021 01:32:12 UTC,LTE BAND 4,0.0,44.843536,-93.28584,93.0,0.28584334
1616,282.0,-9,-62,0.8,Wed Sep 29 2021 01:33:12 UTC,LTE BAND 4,0.0,44.843536,-93.28584,93.0,0.28584334
1617,282.0,-10,-62,0.7,Wed Sep 29 2021 01:34:12 UTC,LTE BAND 4,0.0,44.843533,-93.28584,93.0,0.28584334
1618,282.0,-8,-62,0.7,Wed Sep 29 2021 01:35:12 UTC,LTE BAND 4,0.0,44.843533,-93.28584,93.0,0.28584334
1619,282.0,-6,-62,0.8,Wed Sep 29 2021 01:36:11 UTC,LTE BAND 4,0.0,44.843533,-93.285835,93.0,0.285835
1620,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1621,283.0,-8,-62,0.7,Wed Sep 29 2021 01:37:17 UTC,LTE BAND 4,0.0,44.84353,-93.285835,93.0,0.285835
