,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),Latitude,Longitude,deg,min
637,263.0,-6,-86,1.7,Tue Sep 28 2021 10:02:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
638,263.0,-6,-86,2.2,Tue Sep 28 2021 10:03:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
640,263.0,-6,-86,2.2,Tue Sep 28 2021 10:05:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
641,263.0,-6,-86,2.2,Tue Sep 28 2021 10:06:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
642,263.0,-6,-86,1.7,Tue Sep 28 2021 10:07:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
643,263.0,-9,-86,4.6,Tue Sep 28 2021 10:08:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
644,263.0,-6,-86,1.7,Tue Sep 28 2021 10:09:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
645,263.0,-6,-86,1.8,Tue Sep 28 2021 10:10:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
649,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
650,263.0,-7,-85,2.2,Tue Sep 28 2021 10:14:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
651,263.0,-7,-86,1.8,Tue Sep 28 2021 10:15:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
652,263.0,-7,-85,3.8,Tue Sep 28 2021 10:16:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
653,263.0,-6,-86,2.2,Tue Sep 28 2021 10:17:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
654,263.0,-7,-86,2.2,Tue Sep 28 2021 10:18:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
661,263.0,-7,-86,31.3,Tue Sep 28 2021 10:25:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
662,263.0,-8,-86,32.4,Tue Sep 28 2021 10:26:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
663,263.0,-6,-85,2.0,Tue Sep 28 2021 10:27:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
665,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
669,263.0,-7,-85,8.2,Tue Sep 28 2021 10:32:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
670,263.0,-6,-86,4.6,Tue Sep 28 2021 10:33:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
671,263.0,-6,-85,4.5,Tue Sep 28 2021 10:34:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
672,263.0,-6,-86,4.6,Tue Sep 28 2021 10:35:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
675,263.0,-9,-86,2.3,Tue Sep 28 2021 10:38:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
676,263.0,-6,-86,2.3,Tue Sep 28 2021 10:39:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
677,263.0,-7,-86,2.1,Tue Sep 28 2021 10:40:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
678,263.0,-6,-85,5.1,Tue Sep 28 2021 10:41:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
679,263.0,-6,-85,2.8,Tue Sep 28 2021 10:42:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
680,263.0,-6,-86,2.2,Tue Sep 28 2021 10:43:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
681,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
682,263.0,-6,-86,2.1,Tue Sep 28 2021 10:44:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
683,263.0,-7,-86,1.4,Tue Sep 28 2021 10:45:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
684,263.0,-6,-86,1.7,Tue Sep 28 2021 10:46:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
685,263.0,-6,-86,1.7,Tue Sep 28 2021 10:47:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
686,263.0,-8,-86,1.7,Tue Sep 28 2021 10:48:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
687,263.0,-6,-86,1.9,Tue Sep 28 2021 10:49:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
688,263.0,-6,-86,1.5,Tue Sep 28 2021 10:50:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
689,263.0,-6,-86,23.0,Tue Sep 28 2021 10:51:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
690,263.0,-6,-86,1.6,Tue Sep 28 2021 10:52:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
691,263.0,-6,-86,1.9,Tue Sep 28 2021 10:53:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
692,263.0,-6,-86,1.6,Tue Sep 28 2021 10:54:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
693,263.0,-9,-86,1.4,Tue Sep 28 2021 10:55:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
694,263.0,-6,-86,1.5,Tue Sep 28 2021 10:56:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
695,263.0,-6,-86,1.7,Tue Sep 28 2021 10:57:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
696,263.0,-7,-86,1.9,Tue Sep 28 2021 10:58:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
697,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
698,263.0,-9,-86,1.7,Tue Sep 28 2021 10:59:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
699,263.0,-6,-86,1.9,Tue Sep 28 2021 11:00:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
700,263.0,-8,-86,2.1,Tue Sep 28 2021 11:01:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
701,263.0,-6,-86,1.7,Tue Sep 28 2021 11:02:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
702,263.0,-6,-86,2.1,Tue Sep 28 2021 11:03:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
703,263.0,-7,-86,1.7,Tue Sep 28 2021 11:04:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
704,263.0,-8,-86,2.0,Tue Sep 28 2021 11:05:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
705,263.0,-9,-86,2.4,Tue Sep 28 2021 11:06:55 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
706,263.0,-6,-86,2.8,Tue Sep 28 2021 11:07:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
707,263.0,-6,-86,1.5,Tue Sep 28 2021 11:08:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
708,263.0,-7,-86,2.5,Tue Sep 28 2021 11:09:56 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
709,263.0,-6,-86,1.5,Tue Sep 28 2021 11:10:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
710,263.0,-8,-86,1.4,Tue Sep 28 2021 11:11:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
711,263.0,-6,-86,1.6,Tue Sep 28 2021 11:12:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
712,263.0,-9,-86,1.4,Tue Sep 28 2021 11:13:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
713,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
714,263.0,-7,-85,2.4,Tue Sep 28 2021 11:14:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
715,263.0,-6,-86,1.6,Tue Sep 28 2021 11:15:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
716,263.0,-7,-86,1.5,Tue Sep 28 2021 11:16:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
717,263.0,-7,-86,2.6,Tue Sep 28 2021 11:17:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
718,263.0,-7,-86,1.5,Tue Sep 28 2021 11:18:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
719,263.0,-6,-86,1.7,Tue Sep 28 2021 11:19:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
720,263.0,-8,-86,1.7,Tue Sep 28 2021 11:20:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
721,263.0,-6,-86,1.7,Tue Sep 28 2021 11:21:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
722,263.0,-7,-86,1.6,Tue Sep 28 2021 11:22:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
723,263.0,-7,-86,1.3,Tue Sep 28 2021 11:23:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
724,263.0,-6,-86,1.3,Tue Sep 28 2021 11:24:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
725,263.0,-9,-86,3.5,Tue Sep 28 2021 11:25:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
726,263.0,-6,-86,2.8,Tue Sep 28 2021 11:26:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
727,263.0,-7,-86,2.8,Tue Sep 28 2021 11:27:56 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
728,263.0,-6,-86,3.1,Tue Sep 28 2021 11:28:55 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
729,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
730,263.0,-7,-86,1.5,Tue Sep 28 2021 11:30:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
731,263.0,-9,-86,1.5,Tue Sep 28 2021 11:31:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
732,263.0,-9,-86,2.2,Tue Sep 28 2021 11:32:51 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
733,263.0,-7,-86,1.5,Tue Sep 28 2021 11:33:51 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
734,263.0,-8,-86,3.7,Tue Sep 28 2021 11:34:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
735,263.0,-6,-86,3.1,Tue Sep 28 2021 11:35:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
736,263.0,-6,-86,1.3,Tue Sep 28 2021 11:36:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
740,263.0,-6,-73,2.9,Tue Sep 28 2021 11:40:51 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
741,263.0,-6,-68,1.1,Tue Sep 28 2021 11:41:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
742,263.0,-6,-68,1.2,Tue Sep 28 2021 11:42:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
743,263.0,-6,-68,1.1,Tue Sep 28 2021 11:43:52 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
744,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
745,263.0,-7,-68,2.8,Tue Sep 28 2021 11:44:54 UTC,LTE BAND 4,0.0,44.843357,-93.28485,93.0,0.28485167
746,263.0,-9,-68,2.9,Tue Sep 28 2021 11:45:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
747,263.0,-6,-68,1.2,Tue Sep 28 2021 11:46:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
748,263.0,-6,-68,2.9,Tue Sep 28 2021 11:47:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
749,263.0,-6,-68,2.7,Tue Sep 28 2021 11:48:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
750,262.0,-6,-68,2.5,Tue Sep 28 2021 11:49:53 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
751,262.0,-7,-68,3.2,Tue Sep 28 2021 11:50:53 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
752,262.0,-9,-68,3.2,Tue Sep 28 2021 11:51:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
753,262.0,-7,-68,2.5,Tue Sep 28 2021 11:52:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
754,262.0,-9,-69,2.7,Tue Sep 28 2021 11:53:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
755,263.0,-8,-68,2.6,Tue Sep 28 2021 11:54:54 UTC,LTE BAND 4,0.0,44.84336,-93.28485,93.0,0.28485167
756,275.0,-6,-68,2.1,Tue Sep 28 2021 11:55:54 UTC,LTE BAND 4,2.9,44.843563,-93.28487,93.0,0.28486666
757,283.0,-9,-70,2.3,Tue Sep 28 2021 11:56:53 UTC,LTE BAND 4,0.0,44.844105,-93.284874,93.0,0.28487334
758,283.0,-7,-71,2.6,Tue Sep 28 2021 11:57:54 UTC,LTE BAND 4,0.0,44.8441,-93.284874,93.0,0.28487334
759,283.0,-7,-69,2.6,Tue Sep 28 2021 11:58:54 UTC,LTE BAND 4,0.0,44.844097,-93.284874,93.0,0.28487334
760,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
761,283.0,-5,-68,3.1,Tue Sep 28 2021 11:59:54 UTC,LTE BAND 4,0.0,44.84409,-93.284874,93.0,0.28487334
762,286.0,-10,-69,3.1,Tue Sep 28 2021 12:00:54 UTC,LTE BAND 4,0.0,44.844105,-93.28488,93.0,0.28488165
763,286.0,-6,-68,2.1,Tue Sep 28 2021 12:01:54 UTC,LTE BAND 4,0.0,44.844097,-93.28489,93.0,0.28489
764,286.0,-6,-68,2.0,Tue Sep 28 2021 12:02:53 UTC,LTE BAND 4,0.0,44.844093,-93.28489,93.0,0.28489
765,286.0,-6,-68,2.6,Tue Sep 28 2021 12:03:53 UTC,LTE BAND 4,0.0,44.844086,-93.28489,93.0,0.28489
766,286.0,-7,-68,2.0,Tue Sep 28 2021 12:04:53 UTC,LTE BAND 4,0.0,44.844086,-93.28489,93.0,0.28489
767,286.0,-6,-68,2.1,Tue Sep 28 2021 12:05:54 UTC,LTE BAND 4,0.0,44.84408,-93.28489,93.0,0.28489
768,286.0,-7,-68,2.6,Tue Sep 28 2021 12:06:54 UTC,LTE BAND 4,0.0,44.84408,-93.28489,93.0,0.28489
769,287.0,-10,-68,2.0,Tue Sep 28 2021 12:07:54 UTC,LTE BAND 4,0.0,44.844078,-93.28489,93.0,0.28489
770,287.0,-7,-68,2.4,Tue Sep 28 2021 12:08:54 UTC,LTE BAND 4,0.0,44.84407,-93.28489,93.0,0.28489
771,287.0,-8,-68,1.9,Tue Sep 28 2021 12:09:53 UTC,LTE BAND 4,0.0,44.844063,-93.28489,93.0,0.28489
772,286.0,-6,-68,2.7,Tue Sep 28 2021 12:10:53 UTC,LTE BAND 4,0.0,44.844055,-93.28489,93.0,0.28489
773,286.0,-6,-68,1.8,Tue Sep 28 2021 12:11:54 UTC,LTE BAND 4,0.0,44.844048,-93.28489,93.0,0.28489
774,286.0,-8,-69,1.8,Tue Sep 28 2021 12:12:54 UTC,LTE BAND 4,0.0,44.844044,-93.2849,93.0,0.28489667
775,272.0,-9,-69,1.2,Tue Sep 28 2021 12:13:54 UTC,LTE BAND 4,0.0,44.843464,-93.28479,93.0,0.28479
776,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
777,271.0,-6,-68,1.3,Tue Sep 28 2021 12:14:54 UTC,LTE BAND 4,0.0,44.843475,-93.284805,93.0,0.284805
778,271.0,-7,-68,1.7,Tue Sep 28 2021 12:15:54 UTC,LTE BAND 4,0.0,44.84347,-93.284805,93.0,0.284805
779,271.0,-6,-68,1.1,Tue Sep 28 2021 12:16:54 UTC,LTE BAND 4,0.0,44.84346,-93.28482,93.0,0.28482
780,271.0,-6,-68,1.5,Tue Sep 28 2021 12:17:53 UTC,LTE BAND 4,0.0,44.84346,-93.28483,93.0,0.28482834
781,271.0,-6,-69,1.1,Tue Sep 28 2021 12:18:54 UTC,LTE BAND 4,0.0,44.84346,-93.284836,93.0,0.28483498
782,270.0,-8,-68,2.5,Tue Sep 28 2021 12:19:54 UTC,LTE BAND 4,0.0,44.843456,-93.28484,93.0,0.28484333
783,270.0,-6,-68,1.3,Tue Sep 28 2021 12:20:54 UTC,LTE BAND 4,0.0,44.843445,-93.28484,93.0,0.28484333
784,270.0,-6,-68,1.2,Tue Sep 28 2021 12:21:54 UTC,LTE BAND 4,0.0,44.84344,-93.28484,93.0,0.28484333
785,273.0,-7,-68,1.3,Tue Sep 28 2021 12:22:54 UTC,LTE BAND 4,0.0,44.843483,-93.28484,93.0,0.28484333
786,274.0,-10,-68,1.0,Tue Sep 28 2021 12:23:53 UTC,LTE BAND 4,0.0,44.84348,-93.28484,93.0,0.28484333
787,274.0,-6,-68,0.9,Tue Sep 28 2021 12:24:54 UTC,LTE BAND 4,0.0,44.84347,-93.28484,93.0,0.28484333
788,273.0,-8,-68,1.7,Tue Sep 28 2021 12:25:54 UTC,LTE BAND 4,0.0,44.843468,-93.28484,93.0,0.28484333
789,273.0,-8,-68,1.4,Tue Sep 28 2021 12:26:54 UTC,LTE BAND 4,0.0,44.843468,-93.28484,93.0,0.28484333
790,273.0,-8,-68,1.0,Tue Sep 28 2021 12:27:54 UTC,LTE BAND 4,0.0,44.843468,-93.28484,93.0,0.28484333
791,273.0,-10,-68,1.1,Tue Sep 28 2021 12:28:54 UTC,LTE BAND 4,0.0,44.843468,-93.28484,93.0,0.28484333
792,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
793,273.0,-6,-68,1.3,Tue Sep 28 2021 12:29:54 UTC,LTE BAND 4,0.0,44.843468,-93.28485,93.0,0.28485167
794,272.0,-6,-68,2.1,Tue Sep 28 2021 12:30:54 UTC,LTE BAND 4,0.0,44.843468,-93.28485,93.0,0.28485167
795,272.0,-7,-68,0.9,Tue Sep 28 2021 12:31:54 UTC,LTE BAND 4,0.0,44.843464,-93.28485,93.0,0.28485167
796,272.0,-10,-68,0.9,Tue Sep 28 2021 12:32:54 UTC,LTE BAND 4,0.0,44.84346,-93.28485,93.0,0.28485167
797,272.0,-7,-68,1.5,Tue Sep 28 2021 12:33:54 UTC,LTE BAND 4,0.0,44.84346,-93.28486,93.0,0.28485832
798,272.0,-10,-69,1.3,Tue Sep 28 2021 12:34:53 UTC,LTE BAND 4,0.0,44.84346,-93.28486,93.0,0.28485832
799,271.0,-8,-68,0.9,Tue Sep 28 2021 12:35:54 UTC,LTE BAND 4,0.0,44.843456,-93.28486,93.0,0.28485832
800,271.0,-9,-68,0.9,Tue Sep 28 2021 12:36:54 UTC,LTE BAND 4,0.0,44.843452,-93.28486,93.0,0.28485832
801,271.0,-6,-68,1.3,Tue Sep 28 2021 12:37:54 UTC,LTE BAND 4,0.0,44.843452,-93.28486,93.0,0.28485832
802,271.0,-8,-68,1.0,Tue Sep 28 2021 12:38:54 UTC,LTE BAND 4,0.0,44.843452,-93.28486,93.0,0.28485832
803,271.0,-10,-68,0.9,Tue Sep 28 2021 12:39:54 UTC,LTE BAND 4,0.0,44.84345,-93.28487,93.0,0.28486666
804,271.0,-7,-68,0.9,Tue Sep 28 2021 12:40:53 UTC,LTE BAND 4,0.0,44.843445,-93.28487,93.0,0.28486666
805,271.0,-6,-68,1.1,Tue Sep 28 2021 12:41:54 UTC,LTE BAND 4,0.0,44.84344,-93.28487,93.0,0.28486666
806,270.0,-8,-68,1.1,Tue Sep 28 2021 12:42:54 UTC,LTE BAND 4,0.0,44.84344,-93.28487,93.0,0.28486666
807,270.0,-9,-68,1.0,Tue Sep 28 2021 12:43:54 UTC,LTE BAND 4,0.0,44.84344,-93.28487,93.0,0.28486666
808,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
809,270.0,-10,-68,1.2,Tue Sep 28 2021 12:44:54 UTC,LTE BAND 4,0.0,44.843445,-93.28487,93.0,0.28486666
810,270.0,-10,-68,1.2,Tue Sep 28 2021 12:45:54 UTC,LTE BAND 4,0.0,44.843445,-93.28487,93.0,0.28486666
811,269.0,-6,-68,0.9,Tue Sep 28 2021 12:46:54 UTC,LTE BAND 4,0.0,44.843445,-93.28487,93.0,0.28486666
812,269.0,-7,-69,0.9,Tue Sep 28 2021 12:47:53 UTC,LTE BAND 4,0.0,44.843445,-93.28487,93.0,0.28486666
813,269.0,-9,-68,1.1,Tue Sep 28 2021 12:48:53 UTC,LTE BAND 4,0.0,44.843445,-93.284874,93.0,0.28487334
814,269.0,-7,-68,1.3,Tue Sep 28 2021 12:49:54 UTC,LTE BAND 4,0.0,44.84344,-93.284874,93.0,0.28487334
815,268.0,-7,-68,1.3,Tue Sep 28 2021 12:50:54 UTC,LTE BAND 4,0.0,44.843445,-93.284874,93.0,0.28487334
816,268.0,-8,-68,1.1,Tue Sep 28 2021 12:51:54 UTC,LTE BAND 4,0.0,44.843445,-93.284874,93.0,0.28487334
817,267.0,-7,-68,1.0,Tue Sep 28 2021 12:52:54 UTC,LTE BAND 4,0.0,44.843445,-93.28488,93.0,0.28488165
818,267.0,-6,-68,1.0,Tue Sep 28 2021 12:53:54 UTC,LTE BAND 4,0.0,44.843445,-93.28488,93.0,0.28488165
819,267.0,-6,-68,0.9,Tue Sep 28 2021 12:54:53 UTC,LTE BAND 4,0.0,44.843445,-93.28488,93.0,0.28488165
820,267.0,-7,-68,1.2,Tue Sep 28 2021 12:55:54 UTC,LTE BAND 4,0.0,44.843445,-93.28488,93.0,0.28488165
821,266.0,-9,-68,1.0,Tue Sep 28 2021 12:56:54 UTC,LTE BAND 4,0.0,44.843445,-93.28488,93.0,0.28488165
822,266.0,-9,-68,0.9,Tue Sep 28 2021 12:57:54 UTC,LTE BAND 4,0.0,44.843445,-93.28488,93.0,0.28488165
823,266.0,-9,-68,1.1,Tue Sep 28 2021 12:58:54 UTC,LTE BAND 4,0.0,44.84345,-93.28488,93.0,0.28488165
824,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
825,266.0,-7,-68,1.0,Tue Sep 28 2021 13:00:53 UTC,LTE BAND 4,0.0,44.84345,-93.28488,93.0,0.28488165
826,266.0,-7,-68,1.2,Tue Sep 28 2021 13:01:53 UTC,LTE BAND 4,0.0,44.84345,-93.28488,93.0,0.28488165
827,266.0,-7,-68,1.0,Tue Sep 28 2021 13:02:53 UTC,LTE BAND 4,0.0,44.843452,-93.28488,93.0,0.28488165
828,266.0,-7,-68,1.1,Tue Sep 28 2021 13:03:53 UTC,LTE BAND 4,0.0,44.843452,-93.28489,93.0,0.28489
829,265.0,-6,-68,2.0,Tue Sep 28 2021 13:04:53 UTC,LTE BAND 4,0.0,44.843452,-93.28489,93.0,0.28489
830,265.0,-7,-68,0.9,Tue Sep 28 2021 13:05:53 UTC,LTE BAND 4,0.0,44.843452,-93.28489,93.0,0.28489
831,265.0,-10,-68,1.3,Tue Sep 28 2021 13:06:53 UTC,LTE BAND 4,0.0,44.843452,-93.28489,93.0,0.28489
832,265.0,-7,-68,1.1,Tue Sep 28 2021 13:07:52 UTC,LTE BAND 4,0.0,44.843452,-93.2849,93.0,0.28489667
833,263.0,-8,-69,1.0,Tue Sep 28 2021 13:08:53 UTC,LTE BAND 4,0.0,44.84344,-93.28489,93.0,0.28489
834,263.0,-7,-69,0.9,Tue Sep 28 2021 13:09:53 UTC,LTE BAND 4,0.0,44.84343,-93.28489,93.0,0.28489
835,263.0,-7,-69,0.8,Tue Sep 28 2021 13:10:53 UTC,LTE BAND 4,0.0,44.84343,-93.28489,93.0,0.28489
836,263.0,-7,-69,0.9,Tue Sep 28 2021 13:11:53 UTC,LTE BAND 4,0.0,44.84343,-93.28489,93.0,0.28489
837,264.0,-6,-68,0.9,Tue Sep 28 2021 13:12:53 UTC,LTE BAND 4,0.0,44.843426,-93.2849,93.0,0.28489667
838,264.0,-7,-68,0.9,Tue Sep 28 2021 13:13:52 UTC,LTE BAND 4,0.0,44.843426,-93.2849,93.0,0.28489667
839,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
840,264.0,-8,-68,0.9,Tue Sep 28 2021 13:14:54 UTC,LTE BAND 4,0.0,44.843426,-93.2849,93.0,0.28489667
841,264.0,-7,-68,0.8,Tue Sep 28 2021 13:15:54 UTC,LTE BAND 4,0.0,44.84343,-93.2849,93.0,0.28489667
842,264.0,-9,-68,0.9,Tue Sep 28 2021 13:16:54 UTC,LTE BAND 4,0.0,44.843426,-93.2849,93.0,0.28489667
843,264.0,-7,-68,1.0,Tue Sep 28 2021 13:17:54 UTC,LTE BAND 4,0.0,44.843426,-93.2849,93.0,0.28489667
844,264.0,-6,-67,1.2,Tue Sep 28 2021 13:18:54 UTC,LTE BAND 4,0.0,44.843422,-93.2849,93.0,0.28489667
845,263.0,-8,-67,1.5,Tue Sep 28 2021 13:19:53 UTC,LTE BAND 4,0.0,44.84342,-93.2849,93.0,0.28489667
846,252.0,-8,-67,1.1,Tue Sep 28 2021 13:20:53 UTC,LTE BAND 4,0.0,44.843307,-93.284706,93.0,0.28470665
847,252.0,-7,-67,1.2,Tue Sep 28 2021 13:21:54 UTC,LTE BAND 4,0.0,44.84331,-93.284706,93.0,0.28470665
848,252.0,-6,-67,1.4,Tue Sep 28 2021 13:22:54 UTC,LTE BAND 4,0.0,44.84331,-93.284706,93.0,0.28470665
849,251.0,-6,-67,1.6,Tue Sep 28 2021 13:23:54 UTC,LTE BAND 4,0.0,44.84331,-93.284706,93.0,0.28470665
850,252.0,-6,-67,1.0,Tue Sep 28 2021 13:24:54 UTC,LTE BAND 4,0.0,44.84331,-93.284706,93.0,0.28470665
